Station Name,Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Precipitation,Station Pressure,Humidity,Windchill
HAMILTON A,2018-01-01 00:00:00,2018,1,1,0,-23.8,-25.5,11,,100.08,86.0,-32.0
HAMILTON A,2018-01-01 01:00:00,2018,1,1,1,-22.8,-24.6,11,,100.07,85.0,-31.0
HAMILTON A,2018-01-01 02:00:00,2018,1,1,2,-22.8,-24.6,12,,100.06,86.0,-31.0
HAMILTON A,2018-01-01 03:00:00,2018,1,1,3,-23.4,-25.1,11,,100.06,86.0,-32.0
HAMILTON A,2018-01-01 04:00:00,2018,1,1,4,-21.9,-23.8,7,,100.03,85.0,-28.0
HAMILTON A,2018-01-01 05:00:00,2018,1,1,5,-20.7,-22.8,7,,99.98,84.0,-26.0
HAMILTON A,2018-01-01 06:00:00,2018,1,1,6,-21.1,-22.9,9,,99.95,85.0,-28.0
HAMILTON A,2018-01-01 07:00:00,2018,1,1,7,-20.8,-22.6,12,,99.93,85.0,-29.0
HAMILTON A,2018-01-01 08:00:00,2018,1,1,8,-20.0,-22.0,15,,99.91,84.0,-29.0
HAMILTON A,2018-01-01 09:00:00,2018,1,1,9,-17.8,-19.9,17,,99.88,84.0,-27.0
HAMILTON A,2018-01-01 10:00:00,2018,1,1,10,-15.2,-17.4,17,,99.9,84.0,-24.0
HAMILTON A,2018-01-01 11:00:00,2018,1,1,11,-13.1,-16.3,22,,99.89,77.0,-22.0
HAMILTON A,2018-01-01 12:00:00,2018,1,1,12,-11.7,-17.1,28,,99.83,65.0,-21.0
HAMILTON A,2018-01-01 13:00:00,2018,1,1,13,-11.5,-16.9,26,,99.76,65.0,-21.0
HAMILTON A,2018-01-01 14:00:00,2018,1,1,14,-12.0,-16.2,25,,99.73,71.0,-21.0
HAMILTON A,2018-01-01 15:00:00,2018,1,1,15,-11.7,-15.5,35,,99.73,74.0,-22.0
HAMILTON A,2018-01-01 16:00:00,2018,1,1,16,-11.2,-14.7,28,,99.76,76.0,-21.0
HAMILTON A,2018-01-01 17:00:00,2018,1,1,17,-11.4,-14.8,31,,99.82,76.0,-21.0
HAMILTON A,2018-01-01 18:00:00,2018,1,1,18,-12.2,-14.8,26,,99.91,81.0,-22.0
HAMILTON A,2018-01-01 19:00:00,2018,1,1,19,-12.2,-14.6,21,,99.95,82.0,-21.0
HAMILTON A,2018-01-01 20:00:00,2018,1,1,20,-12.1,-14.5,22,,99.97,82.0,-21.0
HAMILTON A,2018-01-01 21:00:00,2018,1,1,21,-12.0,-14.4,21,,99.99,82.0,-21.0
HAMILTON A,2018-01-01 22:00:00,2018,1,1,22,-12.3,-14.3,19,,100.01,85.0,-21.0
HAMILTON A,2018-01-01 23:00:00,2018,1,1,23,-12.1,-14.3,17,,100.03,84.0,-20.0
HAMILTON A,2018-01-02 00:00:00,2018,1,2,0,-11.8,-14.3,24,,99.99,81.0,-21.0
HAMILTON A,2018-01-02 01:00:00,2018,1,2,1,-11.5,-14.6,28,,99.94,78.0,-21.0
HAMILTON A,2018-01-02 02:00:00,2018,1,2,2,-11.6,-14.8,34,,99.94,77.0,-22.0
HAMILTON A,2018-01-02 03:00:00,2018,1,2,3,-11.6,-14.9,28,,99.94,76.0,-21.0
HAMILTON A,2018-01-02 04:00:00,2018,1,2,4,-11.7,-15.0,30,,99.94,76.0,-22.0
HAMILTON A,2018-01-02 05:00:00,2018,1,2,5,-12.0,-15.3,35,,99.92,77.0,-23.0
HAMILTON A,2018-01-02 06:00:00,2018,1,2,6,-13.1,-16.3,32,,99.93,77.0,-24.0
HAMILTON A,2018-01-02 07:00:00,2018,1,2,7,-14.0,-17.2,34,,99.91,77.0,-25.0
HAMILTON A,2018-01-02 08:00:00,2018,1,2,8,-14.5,-17.4,33,,99.84,79.0,-26.0
HAMILTON A,2018-01-02 09:00:00,2018,1,2,9,-13.8,-16.5,32,,99.77,80.0,-25.0
HAMILTON A,2018-01-02 10:00:00,2018,1,2,10,-12.0,-14.9,35,,99.7,79.0,-23.0
HAMILTON A,2018-01-02 11:00:00,2018,1,2,11,-11.1,-14.3,42,,99.68,77.0,-22.0
HAMILTON A,2018-01-02 12:00:00,2018,1,2,12,-10.6,-14.2,45,,99.56,75.0,-22.0
HAMILTON A,2018-01-02 13:00:00,2018,1,2,13,-9.4,-13.7,44,,99.46,71.0,-20.0
HAMILTON A,2018-01-02 14:00:00,2018,1,2,14,-9.1,-13.6,48,,99.4,70.0,-20.0
HAMILTON A,2018-01-02 15:00:00,2018,1,2,15,-9.1,-13.3,41,,99.41,72.0,-20.0
HAMILTON A,2018-01-02 18:00:00,2018,1,2,18,-9.6,-12.5,34,,99.36,80.0,-20.0
HAMILTON A,2018-01-02 19:00:00,2018,1,2,19,-9.8,-12.9,35,,99.37,79.0,-20.0
HAMILTON A,2018-01-02 20:00:00,2018,1,2,20,-10.2,-13.1,27,,99.34,80.0,-19.0
HAMILTON A,2018-01-02 21:00:00,2018,1,2,21,-10.6,-13.2,26,,99.28,81.0,-20.0
HAMILTON A,2018-01-02 22:00:00,2018,1,2,22,-11.2,-13.7,25,,99.24,82.0,-20.0
HAMILTON A,2018-01-02 23:00:00,2018,1,2,23,-12.1,-14.7,15,,99.23,81.0,-19.0
HAMILTON A,2018-01-03 00:00:00,2018,1,3,0,-12.8,-15.3,9,,99.19,81.0,-18.0
HAMILTON A,2018-01-03 01:00:00,2018,1,3,1,-10.7,-13.6,27,,99.11,79.0,-20.0
HAMILTON A,2018-01-03 02:00:00,2018,1,3,2,-10.7,-14.0,28,,99.08,77.0,-20.0
HAMILTON A,2018-01-03 03:00:00,2018,1,3,3,-10.6,-14.1,25,,99.06,76.0,-20.0
HAMILTON A,2018-01-03 04:00:00,2018,1,3,4,-10.6,-14.3,27,,99.04,75.0,-20.0
HAMILTON A,2018-01-03 05:00:00,2018,1,3,5,-9.8,-13.6,31,,98.97,74.0,-19.0
HAMILTON A,2018-01-03 06:00:00,2018,1,3,6,-9.6,-12.8,20,,98.96,77.0,-17.0
HAMILTON A,2018-01-03 07:00:00,2018,1,3,7,-11.0,-15.1,26,,98.96,72.0,-20.0
HAMILTON A,2018-01-03 08:00:00,2018,1,3,8,-11.0,-14.3,18,,98.94,77.0,-19.0
HAMILTON A,2018-01-03 09:00:00,2018,1,3,9,-10.7,-13.3,13,,98.88,81.0,-17.0
HAMILTON A,2018-01-03 10:00:00,2018,1,3,10,-9.0,-12.2,22,,98.84,78.0,-17.0
HAMILTON A,2018-01-03 11:00:00,2018,1,3,11,-8.0,-11.6,26,,98.78,76.0,-16.0
HAMILTON A,2018-01-03 12:00:00,2018,1,3,12,-7.8,-11.7,28,,98.7,74.0,-16.0
HAMILTON A,2018-01-03 13:00:00,2018,1,3,13,-7.7,-11.6,27,,98.6,74.0,-16.0
HAMILTON A,2018-01-03 14:00:00,2018,1,3,14,-7.9,-10.8,30,,98.52,79.0,-17.0
HAMILTON A,2018-01-03 15:00:00,2018,1,3,15,-7.8,-10.0,25,,98.47,84.0,-16.0
HAMILTON A,2018-01-03 16:00:00,2018,1,3,16,-7.9,-9.6,21,,98.46,87.0,-15.0
HAMILTON A,2018-01-03 17:00:00,2018,1,3,17,-7.7,-9.8,25,,98.47,84.0,-16.0
HAMILTON A,2018-01-03 18:00:00,2018,1,3,18,-7.8,-9.5,22,,98.55,88.0,-15.0
HAMILTON A,2018-01-03 19:00:00,2018,1,3,19,-8.3,-10.2,23,,98.61,86.0,-16.0
HAMILTON A,2018-01-03 20:00:00,2018,1,3,20,-9.2,-11.7,17,,98.62,83.0,-16.0
HAMILTON A,2018-01-03 21:00:00,2018,1,3,21,-10.0,-12.2,17,,98.59,84.0,-17.0
HAMILTON A,2018-01-03 22:00:00,2018,1,3,22,-10.2,-12.8,17,,98.56,81.0,-17.0
HAMILTON A,2018-01-03 23:00:00,2018,1,3,23,-10.5,-13.0,15,,98.52,82.0,-17.0
HAMILTON A,2018-01-04 00:00:00,2018,1,4,0,-10.4,-12.9,14,,98.57,82.0,-17.0
HAMILTON A,2018-01-04 01:00:00,2018,1,4,1,-10.5,-12.9,15,,98.49,82.0,-17.0
HAMILTON A,2018-01-04 02:00:00,2018,1,4,2,-10.6,-12.8,14,,98.52,84.0,-17.0
HAMILTON A,2018-01-04 03:00:00,2018,1,4,3,-10.6,-12.6,14,,98.52,86.0,-17.0
HAMILTON A,2018-01-04 04:00:00,2018,1,4,4,-10.8,-12.7,12,,98.44,87.0,-17.0
HAMILTON A,2018-01-04 05:00:00,2018,1,4,5,-10.7,-12.5,11,,98.43,87.0,-16.0
HAMILTON A,2018-01-04 06:00:00,2018,1,4,6,-11.9,-13.3,3,,98.51,90.0,-14.0
HAMILTON A,2018-01-04 07:00:00,2018,1,4,7,-12.0,-15.3,18,,98.51,77.0,-20.0
HAMILTON A,2018-01-04 08:00:00,2018,1,4,8,-12.9,-17.0,22,,98.5,71.0,-22.0
HAMILTON A,2018-01-04 09:00:00,2018,1,4,9,-13.0,-17.6,26,,98.43,69.0,-23.0
HAMILTON A,2018-01-04 10:00:00,2018,1,4,10,-12.7,-17.5,25,,98.38,68.0,-22.0
HAMILTON A,2018-01-04 11:00:00,2018,1,4,11,-12.0,-17.8,21,,98.39,62.0,-21.0
HAMILTON A,2018-01-04 12:00:00,2018,1,4,12,-12.1,-18.4,28,,98.39,60.0,-22.0
HAMILTON A,2018-01-04 13:00:00,2018,1,4,13,-11.9,-18.6,22,,98.37,58.0,-21.0
HAMILTON A,2018-01-04 14:00:00,2018,1,4,14,-12.3,-19.1,28,,98.33,58.0,-22.0
HAMILTON A,2018-01-04 15:00:00,2018,1,4,15,-13.0,-19.9,28,,98.33,57.0,-23.0
HAMILTON A,2018-01-04 16:00:00,2018,1,4,16,-13.8,-20.4,21,,98.37,58.0,-23.0
HAMILTON A,2018-01-04 17:00:00,2018,1,4,17,-15.6,-21.0,23,,98.41,64.0,-26.0
HAMILTON A,2018-01-04 18:00:00,2018,1,4,18,-16.7,-21.7,20,,98.41,66.0,-26.0
HAMILTON A,2018-01-04 19:00:00,2018,1,4,19,-17.1,-21.8,23,,98.45,67.0,-27.0
HAMILTON A,2018-01-04 20:00:00,2018,1,4,20,-17.2,-22.3,22,,98.47,65.0,-27.0
HAMILTON A,2018-01-04 21:00:00,2018,1,4,21,-17.3,-22.8,18,,98.48,63.0,-27.0
HAMILTON A,2018-01-04 22:00:00,2018,1,4,22,-17.2,-22.8,26,,98.47,63.0,-28.0
HAMILTON A,2018-01-04 23:00:00,2018,1,4,23,-17.7,-22.8,25,,98.5,65.0,-29.0
BURLINGTON PIERS (AUT),2018-01-01 00:00:00,2018,1,1,0,-15.7,-19.4,9,,102.18,74.0,-22.0
BURLINGTON PIERS (AUT),2018-01-01 01:00:00,2018,1,1,1,-15.5,-19.0,5,,102.19,74.0,-19.0
BURLINGTON PIERS (AUT),2018-01-01 02:00:00,2018,1,1,2,-15.5,-18.6,10,,102.19,77.0,-22.0
BURLINGTON PIERS (AUT),2018-01-01 03:00:00,2018,1,1,3,-15.9,-19.4,6,,102.18,74.0,-20.0
BURLINGTON PIERS (AUT),2018-01-01 04:00:00,2018,1,1,4,-16.1,-19.1,7,,102.13,78.0,-21.0
BURLINGTON PIERS (AUT),2018-01-01 05:00:00,2018,1,1,5,-15.5,-18.0,7,,102.07,81.0,-20.0
BURLINGTON PIERS (AUT),2018-01-01 06:00:00,2018,1,1,6,-14.3,-16.7,9,,102.02,82.0,-20.0
BURLINGTON PIERS (AUT),2018-01-01 07:00:00,2018,1,1,7,-15.0,-17.6,11,,101.98,81.0,-22.0
BURLINGTON PIERS (AUT),2018-01-01 08:00:00,2018,1,1,8,-14.7,-18.1,16,,101.96,75.0,-23.0
BURLINGTON PIERS (AUT),2018-01-01 09:00:00,2018,1,1,9,-13.7,-17.3,13,,101.94,74.0,-21.0
BURLINGTON PIERS (AUT),2018-01-01 10:00:00,2018,1,1,10,-12.5,-16.4,16,,101.95,73.0,-20.0
BURLINGTON PIERS (AUT),2018-01-01 11:00:00,2018,1,1,11,-10.5,-15.3,16,,101.93,68.0,-18.0
BURLINGTON PIERS (AUT),2018-01-01 12:00:00,2018,1,1,12,-9.5,-16.6,21,,101.84,56.0,-17.0
BURLINGTON PIERS (AUT),2018-01-01 13:00:00,2018,1,1,13,-9.2,-14.7,20,,101.78,64.0,-17.0
BURLINGTON PIERS (AUT),2018-01-01 14:00:00,2018,1,1,14,-8.9,-13.8,19,,101.73,68.0,-16.0
BURLINGTON PIERS (AUT),2018-01-01 15:00:00,2018,1,1,15,-8.8,-13.7,19,,101.74,68.0,-16.0
BURLINGTON PIERS (AUT),2018-01-01 16:00:00,2018,1,1,16,-9.5,-13.2,23,,101.81,75.0,-18.0
BURLINGTON PIERS (AUT),2018-01-01 17:00:00,2018,1,1,17,-9.5,-14.1,12,,101.85,69.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 18:00:00,2018,1,1,18,-9.6,-13.8,9,,101.94,71.0,-14.0
BURLINGTON PIERS (AUT),2018-01-01 19:00:00,2018,1,1,19,-9.5,-14.0,11,,102.0,70.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 20:00:00,2018,1,1,20,-9.9,-12.5,9,,102.03,81.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 21:00:00,2018,1,1,21,-10.1,-12.6,10,,102.08,82.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 22:00:00,2018,1,1,22,-10.7,-15.5,7,,102.1,68.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 23:00:00,2018,1,1,23,-11.1,-14.8,5,,102.11,74.0,-14.0
BURLINGTON PIERS (AUT),2018-01-02 00:00:00,2018,1,2,0,-10.6,-13.4,4,,102.05,80.0,-13.0
BURLINGTON PIERS (AUT),2018-01-02 01:00:00,2018,1,2,1,-10.0,-12.6,9,,101.97,81.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 02:00:00,2018,1,2,2,-9.3,-12.7,18,,101.91,76.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 03:00:00,2018,1,2,3,-9.1,-13.0,20,,101.92,73.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 04:00:00,2018,1,2,4,-9.2,-13.4,20,,101.94,71.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 05:00:00,2018,1,2,5,-9.5,-13.8,19,,101.93,71.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 06:00:00,2018,1,2,6,-10.1,-14.3,22,,101.9,72.0,-18.0
BURLINGTON PIERS (AUT),2018-01-02 07:00:00,2018,1,2,7,-10.3,-13.6,29,,101.91,76.0,-20.0
BURLINGTON PIERS (AUT),2018-01-02 08:00:00,2018,1,2,8,-11.5,-15.5,24,,101.87,73.0,-21.0
BURLINGTON PIERS (AUT),2018-01-02 09:00:00,2018,1,2,9,-12.0,-15.8,22,,101.81,73.0,-21.0
BURLINGTON PIERS (AUT),2018-01-02 10:00:00,2018,1,2,10,-10.5,-13.9,17,,101.74,76.0,-18.0
BURLINGTON PIERS (AUT),2018-01-02 11:00:00,2018,1,2,11,-9.1,-12.8,21,,101.65,74.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 12:00:00,2018,1,2,12,-8.7,-12.6,23,,101.54,73.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 13:00:00,2018,1,2,13,-7.7,-12.7,25,,101.4,67.0,-16.0
BURLINGTON PIERS (AUT),2018-01-02 14:00:00,2018,1,2,14,-6.7,-11.9,26,,101.32,66.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 15:00:00,2018,1,2,15,-6.9,-11.5,26,,101.34,70.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 16:00:00,2018,1,2,16,-7.2,-12.3,24,,101.31,67.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 17:00:00,2018,1,2,17,-6.9,-11.4,22,,101.28,70.0,-14.0
BURLINGTON PIERS (AUT),2018-01-02 18:00:00,2018,1,2,18,-7.4,-11.7,25,,101.3,71.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 19:00:00,2018,1,2,19,-7.6,-11.4,23,,101.32,74.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 20:00:00,2018,1,2,20,-7.7,-11.4,22,,101.3,75.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 21:00:00,2018,1,2,21,-8.4,-12.4,22,,101.25,73.0,-16.0
BURLINGTON PIERS (AUT),2018-01-02 22:00:00,2018,1,2,22,-8.6,-12.7,19,,101.24,73.0,-16.0
BURLINGTON PIERS (AUT),2018-01-02 23:00:00,2018,1,2,23,-8.9,-13.0,19,,101.23,73.0,-16.0
BURLINGTON PIERS (AUT),2018-01-03 00:00:00,2018,1,3,0,-9.4,-13.7,16,,101.2,71.0,-16.0
BURLINGTON PIERS (AUT),2018-01-03 01:00:00,2018,1,3,1,-9.1,-13.0,13,,101.15,74.0,-15.0
BURLINGTON PIERS (AUT),2018-01-03 02:00:00,2018,1,3,2,-9.7,-13.8,12,,101.11,72.0,-16.0
BURLINGTON PIERS (AUT),2018-01-03 03:00:00,2018,1,3,3,-8.3,-13.1,19,,101.08,68.0,-16.0
BURLINGTON PIERS (AUT),2018-01-03 04:00:00,2018,1,3,4,-8.1,-12.9,17,,101.06,68.0,-15.0
BURLINGTON PIERS (AUT),2018-01-03 05:00:00,2018,1,3,5,-8.0,-13.2,21,,100.98,66.0,-16.0
BURLINGTON PIERS (AUT),2018-01-03 06:00:00,2018,1,3,6,-7.5,-12.0,11,,100.99,70.0,-13.0
BURLINGTON PIERS (AUT),2018-01-03 07:00:00,2018,1,3,7,-8.5,-13.8,14,,101.0,65.0,-15.0
BURLINGTON PIERS (AUT),2018-01-03 08:00:00,2018,1,3,8,-8.8,-15.0,15,,100.98,61.0,-15.0
BURLINGTON PIERS (AUT),2018-01-03 09:00:00,2018,1,3,9,-8.5,-13.4,14,,100.93,68.0,-15.0
BURLINGTON PIERS (AUT),2018-01-03 10:00:00,2018,1,3,10,-7.6,-11.6,11,,100.88,73.0,-13.0
BURLINGTON PIERS (AUT),2018-01-03 11:00:00,2018,1,3,11,-6.6,-11.5,21,,100.82,68.0,-14.0
BURLINGTON PIERS (AUT),2018-01-03 12:00:00,2018,1,3,12,-6.2,-11.7,24,,100.71,65.0,-14.0
BURLINGTON PIERS (AUT),2018-01-03 13:00:00,2018,1,3,13,-6.1,-11.4,21,,100.6,66.0,-13.0
BURLINGTON PIERS (AUT),2018-01-03 14:00:00,2018,1,3,14,-6.2,-11.2,22,,100.53,68.0,-13.0
BURLINGTON PIERS (AUT),2018-01-03 15:00:00,2018,1,3,15,-6.1,-10.1,18,,100.48,73.0,-13.0
BURLINGTON PIERS (AUT),2018-01-03 16:00:00,2018,1,3,16,-6.1,-9.3,20,,100.46,78.0,-13.0
BURLINGTON PIERS (AUT),2018-01-03 17:00:00,2018,1,3,17,-6.0,-9.1,20,,100.48,78.0,-13.0
BURLINGTON PIERS (AUT),2018-01-03 18:00:00,2018,1,3,18,-5.9,-8.9,18,,100.55,79.0,-12.0
BURLINGTON PIERS (AUT),2018-01-03 19:00:00,2018,1,3,19,-6.6,-9.8,14,,100.61,78.0,-12.0
BURLINGTON PIERS (AUT),2018-01-03 20:00:00,2018,1,3,20,-7.4,-11.6,13,,100.62,72.0,-13.0
BURLINGTON PIERS (AUT),2018-01-03 21:00:00,2018,1,3,21,-8.2,-12.0,17,,100.6,74.0,-15.0
BURLINGTON PIERS (AUT),2018-01-03 22:00:00,2018,1,3,22,-8.3,-12.4,12,,100.56,72.0,-14.0
BURLINGTON PIERS (AUT),2018-01-03 23:00:00,2018,1,3,23,-8.4,-12.5,10,,100.53,72.0,-13.0
BURLINGTON PIERS (AUT),2018-01-04 00:00:00,2018,1,4,0,-8.2,-12.4,16,,100.58,72.0,-15.0
BURLINGTON PIERS (AUT),2018-01-04 01:00:00,2018,1,4,1,-8.0,-12.1,11,,100.5,72.0,-13.0
BURLINGTON PIERS (AUT),2018-01-04 02:00:00,2018,1,4,2,-8.2,-12.1,12,,100.53,73.0,-14.0
BURLINGTON PIERS (AUT),2018-01-04 03:00:00,2018,1,4,3,-8.2,-11.8,11,,100.51,75.0,-13.0
BURLINGTON PIERS (AUT),2018-01-04 04:00:00,2018,1,4,4,-8.1,-11.7,9,,100.44,76.0,-13.0
BURLINGTON PIERS (AUT),2018-01-04 05:00:00,2018,1,4,5,-8.3,-11.9,10,,100.44,75.0,-13.0
BURLINGTON PIERS (AUT),2018-01-04 06:00:00,2018,1,4,6,-8.7,-12.3,9,,100.52,75.0,-13.0
BURLINGTON PIERS (AUT),2018-01-04 07:00:00,2018,1,4,7,-9.5,-14.1,10,,100.54,69.0,-15.0
BURLINGTON PIERS (AUT),2018-01-04 08:00:00,2018,1,4,8,-10.5,-16.4,15,,100.51,62.0,-17.0
BURLINGTON PIERS (AUT),2018-01-04 09:00:00,2018,1,4,9,-11.5,-16.8,27,,100.44,65.0,-21.0
BURLINGTON PIERS (AUT),2018-01-04 10:00:00,2018,1,4,10,-10.8,-16.9,19,,100.39,61.0,-19.0
BURLINGTON PIERS (AUT),2018-01-04 11:00:00,2018,1,4,11,-10.2,-16.8,13,,100.43,58.0,-16.0
BURLINGTON PIERS (AUT),2018-01-04 12:00:00,2018,1,4,12,-9.9,-18.0,18,,100.43,52.0,-17.0
BURLINGTON PIERS (AUT),2018-01-04 13:00:00,2018,1,4,13,-10.1,-18.8,22,,100.36,49.0,-18.0
BURLINGTON PIERS (AUT),2018-01-04 14:00:00,2018,1,4,14,-10.2,-18.6,27,,100.31,50.0,-19.0
BURLINGTON PIERS (AUT),2018-01-04 15:00:00,2018,1,4,15,-10.6,-17.8,20,,100.34,56.0,-19.0
BURLINGTON PIERS (AUT),2018-01-04 16:00:00,2018,1,4,16,-11.6,-19.4,25,,100.39,52.0,-21.0
BURLINGTON PIERS (AUT),2018-01-04 17:00:00,2018,1,4,17,-12.8,-20.0,22,,100.42,55.0,-22.0
BURLINGTON PIERS (AUT),2018-01-04 18:00:00,2018,1,4,18,-13.7,-19.9,17,,100.45,60.0,-22.0
BURLINGTON PIERS (AUT),2018-01-04 19:00:00,2018,1,4,19,-14.5,-21.0,15,,100.5,58.0,-22.0
BURLINGTON PIERS (AUT),2018-01-04 20:00:00,2018,1,4,20,-15.0,-20.7,18,,100.51,62.0,-24.0
BURLINGTON PIERS (AUT),2018-01-04 21:00:00,2018,1,4,21,-15.1,-20.5,15,,100.52,63.0,-23.0
BURLINGTON PIERS (AUT),2018-01-04 22:00:00,2018,1,4,22,-15.5,-21.5,20,,100.54,60.0,-25.0
BURLINGTON PIERS (AUT),2018-01-04 23:00:00,2018,1,4,23,-15.6,-21.4,17,,100.55,61.0,-24.0
KITCHENER/WATERLOO,2018-01-01 02:00:00,2018,1,1,2,-26.4,-28.7,0,0.0,98.97,81.0,
KITCHENER/WATERLOO,2018-01-01 16:00:00,2018,1,1,16,-11.7,-13.5,17,0.0,98.7,87.0,-19.0
KITCHENER/WATERLOO,2018-01-02 03:00:00,2018,1,2,3,-9.9,-11.7,28,0.0,98.79,87.0,-19.0
KITCHENER/WATERLOO,2018-01-02 14:00:00,2018,1,2,14,-9.8,-12.5,37,0.0,98.28,81.0,-20.0
KITCHENER/WATERLOO,2018-01-02 16:00:00,2018,1,2,16,-11.2,-13.7,32,0.0,98.28,82.0,-21.0
KITCHENER/WATERLOO,2018-01-02 18:00:00,2018,1,2,18,-13.4,-15.4,24,0.0,98.28,85.0,-23.0
KITCHENER/WATERLOO,2018-01-03 05:00:00,2018,1,3,5,-14.4,-20.0,32,0.0,97.92,63.0,-26.0
KITCHENER/WATERLOO,2018-01-03 16:00:00,2018,1,3,16,-9.2,-11.3,22,0.0,97.38,85.0,-17.0
KITCHENER/WATERLOO,2018-01-01 00:00:00,2018,1,1,0,-23.7,-25.5,4,0.0,98.99,85.0,-28.0
KITCHENER/WATERLOO,2018-01-01 01:00:00,2018,1,1,1,-25.8,-28.4,0,0.0,98.98,79.0,
KITCHENER/WATERLOO,2018-01-01 03:00:00,2018,1,1,3,-25.4,-27.6,0,0.0,98.96,82.0,
KITCHENER/WATERLOO,2018-01-01 04:00:00,2018,1,1,4,-24.2,-26.5,0,0.0,98.91,82.0,
KITCHENER/WATERLOO,2018-01-01 05:00:00,2018,1,1,5,-24.0,-26.3,0,0.0,98.84,82.0,
KITCHENER/WATERLOO,2018-01-01 06:00:00,2018,1,1,6,-21.5,-23.3,4,0.0,98.81,86.0,-25.0
KITCHENER/WATERLOO,2018-01-01 07:00:00,2018,1,1,7,-20.4,-22.3,4,0.0,98.79,85.0,-24.0
KITCHENER/WATERLOO,2018-01-01 08:00:00,2018,1,1,8,-16.8,-18.2,15,0.0,98.76,89.0,-25.0
KITCHENER/WATERLOO,2018-01-01 09:00:00,2018,1,1,9,-15.0,-16.3,18,0.0,98.76,90.0,-24.0
KITCHENER/WATERLOO,2018-01-01 10:00:00,2018,1,1,10,-13.7,-15.1,21,0.0,98.77,89.0,-23.0
KITCHENER/WATERLOO,2018-01-01 11:00:00,2018,1,1,11,-12.9,-15.4,24,0.0,98.76,82.0,-22.0
KITCHENER/WATERLOO,2018-01-01 12:00:00,2018,1,1,12,-11.7,-15.3,28,0.0,98.69,75.0,-21.0
KITCHENER/WATERLOO,2018-01-01 13:00:00,2018,1,1,13,-11.6,-14.7,30,0.0,98.63,78.0,-22.0
KITCHENER/WATERLOO,2018-01-01 14:00:00,2018,1,1,14,-10.2,-13.6,22,0.0,98.58,76.0,-18.0
KITCHENER/WATERLOO,2018-01-01 15:00:00,2018,1,1,15,-10.0,-14.0,37,0.0,98.59,73.0,-20.0
KITCHENER/WATERLOO,2018-01-01 17:00:00,2018,1,1,17,-11.5,-13.4,28,0.2,98.72,86.0,-21.0
KITCHENER/WATERLOO,2018-01-01 18:00:00,2018,1,1,18,-11.5,-13.0,22,0.0,98.8,89.0,-20.0
KITCHENER/WATERLOO,2018-01-01 19:00:00,2018,1,1,19,-11.4,-12.7,15,0.0,98.84,90.0,-18.0
KITCHENER/WATERLOO,2018-01-01 20:00:00,2018,1,1,20,-11.2,-12.7,17,0.2,98.87,89.0,-19.0
KITCHENER/WATERLOO,2018-01-01 21:00:00,2018,1,1,21,-13.2,-14.9,13,0.2,98.9,87.0,-20.0
KITCHENER/WATERLOO,2018-01-01 22:00:00,2018,1,1,22,-13.8,-15.5,4,0.0,98.91,87.0,-17.0
KITCHENER/WATERLOO,2018-01-01 23:00:00,2018,1,1,23,-13.8,-15.4,4,0.0,98.9,88.0,-17.0
KITCHENER/WATERLOO,2018-01-02 00:00:00,2018,1,2,0,-13.8,-15.2,8,0.0,98.85,89.0,-19.0
KITCHENER/WATERLOO,2018-01-02 01:00:00,2018,1,2,1,-13.6,-14.9,5,0.0,98.79,90.0,-17.0
KITCHENER/WATERLOO,2018-01-02 02:00:00,2018,1,2,2,-9.7,-11.6,30,0.0,98.76,86.0,-19.0
KITCHENER/WATERLOO,2018-01-02 04:00:00,2018,1,2,4,-11.3,-13.2,32,0.0,98.81,86.0,-22.0
KITCHENER/WATERLOO,2018-01-02 05:00:00,2018,1,2,5,-12.0,-14.0,35,0.0,98.81,85.0,-23.0
KITCHENER/WATERLOO,2018-01-02 06:00:00,2018,1,2,6,-12.9,-14.8,30,0.0,98.79,86.0,-23.0
KITCHENER/WATERLOO,2018-01-02 07:00:00,2018,1,2,7,-13.0,-14.7,24,0.0,98.76,87.0,-22.0
KITCHENER/WATERLOO,2018-01-02 08:00:00,2018,1,2,8,-13.7,-15.3,32,0.0,98.71,88.0,-25.0
KITCHENER/WATERLOO,2018-01-02 09:00:00,2018,1,2,9,-13.0,-15.0,32,0.0,98.62,85.0,-24.0
