YEAR,MONTH,DAY,HOUR,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),WIND CHILL CALCULATION
2019,6,16,20,16.0,10.4,69.0,8.0,15.910018332922863
2019,6,16,21,14.5,9.6,72.0,7.0,14.327459198192477
2019,6,16,22,11.9,10.0,88.0,5.0,11.803478245353991
2019,6,16,23,11.4,9.8,90.0,3.0,11.93623193099634
2019,6,16,24,11.5,9.4,87.0,0.0,20.16375
2019,6,17,1,9.9,8.8,93.0,7.0,9.01985964859202
2019,6,17,2,11.0,9.1,88.0,10.0,9.72713536672717
2019,6,17,3,11.4,9.8,90.0,10.0,10.20138211436747
2019,6,17,4,11.2,9.9,91.0,13.0,9.534865586524944
2019,6,17,5,11.3,10.5,95.0,7.0,10.635216033253029
2019,6,17,6,10.8,10.2,96.0,9.0,9.66127117583029
2019,6,17,7,12.4,10.9,91.0,9.0,11.54292945710985
2019,6,17,8,15.1,12.1,82.0,10.0,14.588164530040284
2019,6,17,9,15.4,11.8,79.0,14.0,14.523007145439896
2019,6,17,10,16.5,11.8,73.0,14.0,15.862055367008766
2019,6,17,11,18.3,12.9,71.0,16.0,17.917705922095443
2019,6,17,12,19.1,12.4,65.0,20.0,18.686946353576413
2019,6,17,13,20.1,12.8,63.0,18.0,20.031579955873163
2019,6,17,14,20.2,12.0,59.0,19.0,20.10942634553341
2019,6,17,15,19.7,11.5,59.0,20.0,19.438648017451516
2019,6,17,16,19.5,11.9,61.0,17.0,19.338896658767027
2019,6,17,17,19.4,11.1,58.0,21.0,19.01624787796936
2019,6,17,18,18.5,11.9,65.0,13.0,18.3692338834543
2019,6,17,19,17.9,11.0,64.0,13.0,17.643121420692978
2019,6,17,20,16.2,11.2,72.0,8.0,16.143121505664446
2019,6,17,21,15.2,11.4,78.0,7.0,15.135137390522978
2019,6,17,22,15.2,11.0,76.0,5.0,15.517476334529846
2019,6,17,23,13.9,11.1,83.0,8.0,13.462435019136198
2019,6,17,24,14.3,11.3,82.0,6.0,14.286283833087255
2019,6,18,1,14.4,11.3,81.0,4.0,14.873949760997313
2019,6,18,2,13.6,11.2,85.0,8.0,13.112780260023817
2019,6,18,3,13.3,11.2,87.0,6.0,13.145645863213147
2019,6,18,4,14.1,11.6,85.0,8.0,13.695538191877787
2019,6,18,5,14.1,11.5,84.0,6.0,14.058156239112437
2019,6,18,6,12.9,11.0,89.0,7.0,12.481337615722754
2019,6,18,7,14.8,12.1,84.0,9.0,14.365416879029192
2019,6,18,8,16.6,12.0,74.0,11.0,16.26023968374036
2019,6,18,9,17.8,11.2,65.0,11.0,17.6935480855023
2019,6,18,10,20.0,11.1,56.0,16.0,20.00934769193576
2019,6,18,11,21.5,9.7,47.0,12.0,22.05437388370888
2019,6,18,12,22.3,9.5,44.0,10.0,23.12460598756576
2019,6,18,13,22.8,11.3,48.0,9.0,23.77370828542699
2019,6,18,14,23.0,11.2,47.0,10.0,23.95453779593629
2019,6,18,15,23.4,11.0,45.0,4.0,24.84111732475272
2019,6,18,16,24.0,11.0,44.0,6.0,25.350472140866096
2019,6,18,17,24.2,11.4,44.0,12.0,25.30134463805224
2019,6,18,18,24.1,12.0,46.0,10.0,25.25871635194713
2019,6,18,19,23.4,11.9,48.0,8.0,24.53483572436159
2019,6,18,20,21.8,13.0,57.0,8.0,22.67001034242889
2019,6,18,21,19.8,14.4,71.0,9.0,20.245599008027817
2019,6,18,22,18.5,14.4,77.0,7.0,18.942763154366784
2019,6,18,23,17.3,14.3,82.0,7.0,17.558171967514493
2019,6,18,24,16.6,14.3,86.0,7.0,16.75049377518399
2019,6,19,1,15.9,14.4,91.0,7.0,15.942815582853484
2019,6,19,2,15.4,13.6,89.0,8.0,15.210708814698105
2019,6,19,3,13.8,13.3,96.0,9.0,13.189380453229465
2019,6,19,4,14.3,14.1,98.0,5.0,14.504567764754617
2019,6,19,5,14.2,13.7,97.0,7.0,13.981311401479402
2019,6,19,6,13.2,13.2,100.0,5.0,13.266568401695997
2019,6,19,7,15.2,14.6,96.0,4.0,15.759920211108907
2019,6,19,8,18.6,15.4,82.0,8.0,18.940359578563505
2019,6,19,9,21.0,15.1,69.0,0.0,25.9825
2019,6,19,10,22.2,15.4,65.0,0.0,26.7175
2019,6,19,11,23.6,14.5,56.0,5.0,24.971289652432024
2019,6,19,12,23.9,12.9,50.0,3.0,25.50119098032544
2019,6,19,13,24.2,14.3,53.0,5.0,25.646562032282176
2019,6,19,14,24.9,16.2,58.0,3.0,26.586387704271765
2019,6,19,15,24.6,15.1,55.0,0.0,28.1875
2019,6,19,16,25.1,15.2,53.0,10.0,26.444333221047888
2019,6,19,17,25.1,15.3,54.0,6.0,26.60517390772761
2019,6,19,18,25.2,15.7,55.0,5.0,26.7720159986991
2019,6,19,19,24.7,14.9,54.0,9.0,26.008177494446468
2019,6,19,20,21.6,14.9,65.0,10.0,22.294674179195223
2019,6,19,21,19.2,14.4,73.0,9.0,19.539977152547976
2019,6,19,22,17.2,13.8,80.0,11.0,16.976893884621326
2019,6,19,23,17.0,13.6,81.0,9.0,16.952697015788583
2019,6,19,24,15.9,13.6,86.0,12.0,15.319916022848563
2019,6,20,1,15.6,13.4,87.0,10.0,15.180972964590662
2019,6,20,2,16.9,13.2,78.0,10.0,16.722274894421652
2019,6,20,3,17.0,13.2,78.0,12.0,16.642755959803267
2019,6,20,4,17.3,13.7,79.0,12.0,17.003530488063646
2019,6,20,5,17.2,14.0,81.0,15.0,16.637133740357896
2019,6,20,6,16.6,14.8,89.0,15.0,15.902715718475596
2019,6,20,7,16.6,15.4,93.0,16.0,15.826064152255126
2019,6,20,8,16.5,15.9,96.0,18.0,15.559904754500764
2019,6,20,9,17.0,16.7,98.0,18.0,16.180970754691373
2019,6,20,10,17.7,17.1,96.0,15.0,17.24914875859315
2019,6,20,11,18.9,17.3,90.0,21.0,18.387320675437323
2019,6,20,12,19.1,16.2,83.0,16.0,18.902007931432067
2019,6,20,13,19.9,15.7,77.0,17.0,19.83345667798493
2019,6,20,14,20.4,16.4,77.0,14.0,20.60958997075295
2019,6,20,15,20.0,15.9,77.0,13.0,20.18451504035759
2019,6,20,16,19.8,16.6,82.0,11.0,20.0823954217722
2019,6,20,17,19.4,16.4,82.0,13.0,19.458402577596267
2019,6,20,18,18.9,16.1,84.0,13.0,18.85330885862851
2019,6,20,19,17.5,16.3,92.0,13.0,17.15904644551877
2019,6,20,20,16.5,16.4,100.0,12.0,16.04146507936931
2019,6,20,21,16.3,16.2,99.0,24.0,14.944424065998348
2019,6,20,22,15.8,15.7,99.0,22.0,14.425891768960192
2019,6,20,23,15.8,15.1,95.0,21.0,14.4879720197387
2019,6,20,24,15.9,15.4,97.0,16.0,14.96479989408558
2019,6,21,1,15.3,14.3,94.0,17.0,14.146016456979009
2019,6,21,2,14.9,14.1,95.0,12.0,14.11733426198065
2019,6,21,3,14.8,13.8,93.0,16.0,13.611384631247727
2019,6,21,4,15.0,13.3,90.0,13.0,14.133577850679949
2019,6,21,5,14.3,12.5,89.0,11.0,13.513065247029978
2019,6,21,6,13.9,11.5,86.0,11.0,13.035295779775996
2019,6,21,7,14.9,11.8,81.0,8.0,14.627950882844134
2019,6,21,8,17.0,12.4,74.0,13.0,16.553952726551003
2019,6,21,9,18.1,13.6,75.0,9.0,18.24633708416828
2019,6,21,10,18.7,14.1,74.0,15.0,18.473178795063657
2019,6,21,11,20.2,15.0,71.0,13.0,20.426552527944693
2019,6,21,12,21.6,14.1,62.0,30.0,21.515348726281545
2019,6,21,13,22.2,14.2,60.0,20.0,22.570738283597763
2019,6,21,14,21.8,12.3,55.0,22.0,22.001946747442105
2019,6,21,15,21.9,12.3,54.0,23.0,22.09676922765732
2019,6,21,16,22.2,12.1,52.0,12.0,22.89618111631642
2019,6,21,17,23.1,12.3,50.0,18.0,23.757975957016832
2019,6,21,18,21.8,10.7,49.0,20.0,22.069603841014363
2019,6,21,19,21.6,10.4,49.0,22.0,21.74941158149271
2019,6,21,20,20.2,10.0,51.0,16.0,20.25542319426992
2019,6,21,21,17.5,9.7,60.0,13.0,17.15904644551877
2019,6,21,22,15.7,10.0,69.0,12.0,15.079399670674976
2019,6,21,23,14.6,9.9,73.0,11.0,13.87139234747046
2019,6,21,24,13.9,9.5,75.0,12.0,12.914752501112735
2019,6,22,1,13.7,10.2,79.0,15.0,12.353028612711125
2019,6,22,2,13.0,10.4,84.0,12.0,11.832428916331612
2019,6,22,3,13.2,9.1,76.0,14.0,11.844910702302144
2019,6,22,4,12.3,8.8,79.0,13.0,10.866071768254027
2019,6,22,5,12.1,8.7,79.0,13.0,10.62403428066692
2019,6,22,6,11.1,8.6,84.0,5.0,10.903115072220452
2019,6,22,7,13.4,9.8,79.0,5.0,13.491659194979382
2019,6,22,8,16.8,9.9,63.0,9.0,16.717489730628643
2019,6,22,9,19.2,11.1,59.0,8.0,19.639669096788257
2019,6,22,10,20.6,9.9,50.0,7.0,21.365797731358292
2019,6,22,11,21.6,10.0,47.0,11.0,22.232358024415102
2019,6,22,12,22.4,10.6,47.0,9.0,23.303293715107102
2019,6,22,13,22.6,8.3,40.0,9.0,23.538501000267043
2019,6,22,14,22.5,9.5,43.0,13.0,23.20998363519641
2019,6,22,15,24.2,10.4,41.0,15.0,25.205343995651432
2019,6,22,16,24.6,8.3,35.0,9.0,25.8905738518665
2019,6,22,17,24.7,10.1,39.0,10.0,25.970086473407584
2019,6,22,18,24.1,9.3,39.0,4.0,25.616341468600364
2019,6,22,19,23.8,7.3,34.0,0.0,27.6975
2019,6,22,20,21.1,12.8,59.0,6.0,22.042622028231182
2019,6,22,21,18.6,12.2,66.0,7.0,19.058145753271145
2019,6,22,22,16.6,11.8,73.0,8.0,16.609327851147626
2019,6,22,23,16.3,11.3,72.0,5.0,16.755475697588466
2019,6,22,24,14.9,11.3,79.0,4.0,15.42768129231706
2019,6,23,1,15.0,10.6,75.0,5.0,15.29238554124646
2019,6,23,2,14.0,10.2,78.0,9.0,13.424587738389407
2019,6,23,3,13.5,10.0,79.0,5.0,13.604204591621077
2019,6,23,4,12.0,10.3,89.0,5.0,11.916023641995684
2019,6,23,5,10.3,10.1,99.0,8.0,9.266577909787632
2019,6,23,6,11.3,11.2,99.0,5.0,11.128205865503835
2019,6,23,7,13.8,13.2,96.0,0.0,21.5725
2019,6,23,8,18.4,12.8,70.0,7.0,18.827380555462423
2019,6,23,9,19.7,11.1,57.0,7.0,20.32735434121908
2019,6,23,10,21.1,10.1,49.0,4.0,22.2939522806819
2019,6,23,11,22.9,12.0,50.0,0.0,27.14625
2019,6,23,12,23.5,9.8,41.0,5.0,24.85874425579033
2019,6,23,13,24.1,10.5,42.0,8.0,25.350696828957147
2019,6,23,14,25.0,13.8,49.0,14.0,26.20924617004097
2019,6,23,15,24.8,12.3,45.0,12.0,26.022893694572996
2019,6,23,16,25.0,11.1,41.0,5.0,26.54692520541572
2019,6,23,17,25.4,12.6,45.0,11.0,26.77116796332791
2019,6,23,18,25.1,12.1,44.0,18.0,26.24223995777928
2019,6,23,19,24.0,12.3,48.0,15.0,24.96053798835733
2019,6,23,20,22.5,9.1,42.0,12.0,23.25695564457679
2019,6,23,21,18.9,7.7,48.0,12.0,18.9276613054523
2019,6,23,22,16.7,8.9,60.0,11.0,16.379682050553853
2019,6,23,23,16.1,11.8,75.0,6.0,16.339432178860655
2019,6,23,24,15.9,12.3,79.0,5.0,16.305294111021695
2019,6,24,1,15.4,11.7,78.0,5.0,15.742567127813237
2019,6,24,2,15.5,11.1,75.0,5.0,15.855112524454924
2019,6,24,3,14.8,11.1,78.0,3.0,15.62590079241386
2019,6,24,4,15.3,11.4,77.0,6.0,15.426921802961363
2019,6,24,5,14.5,12.6,89.0,8.0,14.161744537360958
2019,6,24,6,15.3,12.5,83.0,9.0,14.953435091929054
2019,6,24,7,15.8,11.9,77.0,11.0,15.3047007492324
2019,6,24,8,17.3,12.8,75.0,9.0,17.305507943528504
2019,6,24,9,18.9,13.6,71.0,10.0,19.093508632623173
2019,6,24,10,18.8,14.0,73.0,10.0,18.974946945713096
2019,6,24,11,19.7,14.8,73.0,12.0,19.889726714146637
2019,6,24,12,21.2,16.1,72.0,9.0,21.89205000414743
2019,6,24,13,22.9,17.6,72.0,13.0,23.69405861037062
2019,6,24,14,27.2,20.0,64.0,20.0,28.83491881589026
2019,6,24,15,27.4,20.5,65.0,16.0,29.114141278299503
2019,6,24,16,27.7,19.3,60.0,14.0,29.49600089571002
2019,6,24,17,27.0,19.9,65.0,24.0,28.552585217565728
2019,6,24,18,26.3,19.2,65.0,18.0,27.732798358236742
2019,6,24,19,25.6,17.9,62.0,13.0,26.961564692796543
2019,6,24,20,21.3,16.9,76.0,9.0,22.0096536467274
2019,6,24,21,20.0,16.5,80.0,9.0,20.48080629318776
2019,6,24,22,18.5,17.5,94.0,0.0,24.45125
2019,6,24,23,18.4,18.2,98.0,3.0,19.532608998620635
2019,6,24,24,19.4,19.4,100.0,10.0,19.68631706717355
2019,6,25,1,20.0,20.0,100.0,15.0,20.064417842475308
2019,6,25,2,20.0,20.0,100.0,14.0,20.122663344727904
2019,6,25,3,19.8,19.7,99.0,16.0,19.76327218960161
2019,6,25,4,19.0,19.0,100.0,12.0,19.047919481539093
2019,6,25,5,18.1,18.1,100.0,12.0,17.965595896757975
2019,6,25,6,18.1,18.1,100.0,16.0,17.671630419761293
2019,6,25,7,18.7,18.6,99.0,19.0,18.238022715041552
2019,6,25,8,20.0,18.4,90.0,21.0,19.7709605210078
2019,6,25,9,20.9,17.3,80.0,23.0,20.82945268056936
2019,6,25,10,21.6,17.2,76.0,22.0,21.74941158149271
2019,6,25,11,21.9,16.3,70.0,21.0,22.16088389062953
2019,6,25,12,21.7,16.3,71.0,26.0,21.752814777812187
2019,6,25,13,21.9,15.7,67.0,24.0,22.066452332239216
2019,6,25,14,23.1,15.7,63.0,29.0,23.479589882077523
2019,6,25,15,23.7,16.1,62.0,27.0,24.29326612751747
2019,6,25,16,23.7,16.8,65.0,23.0,24.377939012415656
2019,6,25,17,24.6,15.6,57.0,23.0,25.518523904794822
2019,6,25,18,24.6,16.2,59.0,23.0,25.518523904794822
2019,6,25,19,24.1,16.9,64.0,16.0,25.05389548978595
2019,6,25,20,23.3,16.8,66.0,15.0,24.10371696282798
2019,6,25,21,20.7,17.4,82.0,12.0,21.09230847501454
2019,6,25,22,19.0,16.5,85.0,10.0,19.21207031953325
2019,6,25,23,17.9,15.8,88.0,10.0,17.90789176352241
2019,6,25,24,16.8,15.3,90.0,10.0,16.60371320751158
2019,6,26,1,17.1,14.9,86.0,12.0,16.76301413589006
2019,6,26,2,17.6,15.3,86.0,12.0,17.364305016324014
2019,6,26,3,17.5,15.4,87.0,12.0,17.24404684023722
2019,6,26,4,18.7,15.6,82.0,15.0,18.473178795063657
2019,6,26,5,18.7,15.9,83.0,7.0,19.1735283521755
2019,6,26,6,17.1,16.4,95.0,11.0,16.85745151780783
2019,6,26,7,18.8,17.0,89.0,14.0,18.66188346665277
2019,6,26,8,20.3,17.5,84.0,16.0,20.378460945437
2019,6,26,9,22.6,18.9,80.0,16.0,23.20832922227978
2019,6,26,10,24.7,19.6,73.0,14.0,25.844051200522184
2019,6,26,11,25.3,18.5,66.0,24.0,26.390540922456896
2019,6,26,12,26.3,18.3,61.0,22.0,27.683987981303535
2019,6,26,13,27.0,16.4,52.0,27.0,28.53156534211985
2019,6,26,14,26.4,15.4,50.0,25.0,27.77967821051756
2019,6,26,15,27.5,14.8,45.0,30.0,29.160301127612197
2019,6,26,16,28.3,14.6,43.0,24.0,30.205913207943077
2019,6,26,17,28.1,15.1,45.0,27.0,29.94433174698732
2019,6,26,18,27.4,13.9,43.0,22.0,29.07293139402522
2019,6,26,19,26.6,13.8,45.0,19.0,28.094081835632032
2019,6,26,20,25.1,13.7,49.0,13.0,26.35647097382878
2019,6,26,21,23.2,13.7,55.0,8.0,24.30173255162
2019,6,26,22,21.9,12.9,56.0,3.0,23.33079753243278
2019,6,26,23,19.3,14.2,72.0,4.0,20.30051876793081
2019,6,26,24,18.6,13.7,73.0,6.0,19.19102710354592
2019,6,27,1,19.0,13.5,70.0,7.0,19.51967614888857
2019,6,27,2,17.1,14.0,81.0,6.0,17.480070148734757
2019,6,27,3,17.0,13.8,81.0,6.0,17.366006351747345
2019,6,27,4,16.7,13.9,84.0,8.0,16.725879437518415
2019,6,27,5,16.3,14.2,87.0,7.0,16.404345978470914
2019,6,27,6,17.1,13.9,81.0,9.0,17.07030065836856
2019,6,27,7,17.4,15.7,89.0,8.0,17.54174054211397
2019,6,27,8,18.9,16.4,85.0,9.0,19.18716622480806
2019,6,27,9,21.0,16.6,75.0,9.0,21.656842718987487
2019,6,27,10,22.2,17.1,72.0,6.0,23.2973237950927
2019,6,27,11,23.8,14.8,57.0,4.0,25.28410254980852
2019,6,27,12,24.8,16.1,58.0,7.0,26.211866885341323
2019,6,27,13,26.8,13.0,42.0,9.0,28.477853988625892
2019,6,27,14,27.6,14.9,45.0,5.0,29.47310551809972
2019,6,27,15,28.2,15.3,45.0,10.0,30.11974551526024
2019,6,27,16,28.0,13.0,39.0,10.0,29.88262214144009
2019,6,27,17,28.2,12.7,38.0,9.0,30.124304984745503
2019,6,27,18,28.5,11.9,35.0,5.0,30.48601408787496
2019,6,27,19,28.1,13.7,40.0,4.0,30.04619371915832
2019,6,27,20,27.6,12.8,39.0,4.0,29.49246218783857
2019,6,27,21,23.4,16.1,63.0,10.0,24.4287845435766
2019,6,27,22,21.5,16.3,72.0,11.0,22.11291565760161
2019,6,27,23,20.6,17.0,79.0,7.0,21.365797731358292
2019,6,27,24,19.3,16.4,83.0,6.0,19.989473682457792
2019,6,28,1,17.6,16.4,93.0,9.0,17.65831887126842
2019,6,28,2,18.2,15.9,86.0,9.0,18.36394072674825
2019,6,28,3,17.0,15.8,92.0,6.0,17.366006351747345
2019,6,28,4,15.4,15.4,99.0,9.0,15.071038734509028
2019,6,28,5,15.7,15.6,99.0,8.0,15.56036357381048
2019,6,28,6,15.8,14.6,92.0,10.0,15.418096338410816
2019,6,28,7,17.8,16.6,92.0,8.0,18.00794688759715
2019,6,28,8,21.0,17.7,81.0,8.0,21.737597651462544
2019,6,28,9,23.5,15.6,61.0,10.0,24.547346230486674
2019,6,28,10,24.4,15.6,57.0,12.0,25.54186099022582
2019,6,28,11,25.5,15.2,52.0,9.0,26.94900663508625
2019,6,28,12,28.0,16.9,50.0,13.0,29.86601454384181
2019,6,28,13,28.6,16.6,47.0,17.0,30.590137095974413
2019,6,28,14,29.4,17.1,47.0,11.0,31.5488626358677
2019,6,28,15,23.5,18.1,71.0,23.0,24.124475702998065
2019,6,28,16,25.9,19.0,65.0,0.0,28.98375
2019,6,28,17,27.4,18.7,58.0,0.0,29.9025
2019,6,28,18,26.2,18.4,62.0,12.0,27.706508159788065
2019,6,28,19,25.2,19.0,68.0,8.0,26.63276427903587
2019,6,28,20,24.4,18.4,69.0,15.0,25.45015000294553
2019,6,28,21,23.1,18.2,73.0,9.0,24.126519213166908
2019,6,28,22,22.4,16.3,68.0,9.0,23.303293715107102
2019,6,28,23,20.9,17.8,82.0,10.0,21.46474237082469
2019,6,28,24,20.4,19.5,94.0,15.0,20.55402985706351
2019,6,29,1,21.1,19.5,91.0,16.0,21.362762954773626
2019,6,29,2,20.9,19.3,90.0,12.0,21.332824827188126
2019,6,29,3,20.2,19.0,93.0,12.0,20.49101759458059
2019,6,29,4,19.7,19.1,97.0,10.0,20.042002127903785
2019,6,29,5,19.6,19.1,97.0,7.0,20.21197174231472
2019,6,29,6,18.6,18.6,100.0,7.0,19.058145753271145
2019,6,29,7,19.5,19.5,100.0,9.0,19.892788080287897
2019,6,29,8,21.5,20.0,91.0,14.0,21.948638192321827
2019,6,29,9,22.6,20.8,89.0,8.0,23.60242303339524
2019,6,29,10,24.1,20.2,78.0,10.0,25.25871635194713
2019,6,29,11,25.0,19.8,72.0,9.0,26.360988422186384
2019,6,29,12,25.5,20.7,74.0,7.0,27.019545077671825
2019,6,29,13,27.5,19.6,62.0,14.0,29.252537582697496
2019,6,29,14,27.6,19.0,59.0,14.0,29.374269239203755
2019,6,29,15,27.5,18.6,58.0,19.0,29.216924013927144
2019,6,29,16,28.3,18.9,56.0,16.0,30.22148103880321
2019,6,29,17,27.3,17.9,56.0,23.0,28.94027858193232
2019,6,29,18,26.8,16.5,53.0,24.0,28.29822706519999
2019,6,29,19,26.5,17.7,58.0,27.0,27.889398794452823
2019,6,29,20,25.1,16.6,59.0,16.0,26.284273001456725
2019,6,29,21,22.9,15.8,64.0,13.0,23.69405861037062
2019,6,29,22,21.3,15.0,67.0,10.0,21.938989118464995
2019,6,29,23,19.3,15.5,78.0,9.0,19.65758079512796
2019,6,29,24,17.8,15.5,86.0,8.0,18.00794688759715
2019,6,30,1,16.6,15.0,90.0,11.0,16.26023968374036
2019,6,30,2,16.8,15.2,90.0,12.0,16.402239607629685
2019,6,30,3,16.5,14.9,90.0,13.0,15.94885900758324
2019,6,30,4,16.6,14.1,85.0,13.0,16.069877751376797
2019,6,30,5,16.5,11.9,74.0,14.0,15.862055367008766
2019,6,30,6,16.1,12.1,77.0,12.0,15.560432375022147
2019,6,30,7,17.3,12.7,74.0,10.0,17.19652164206196
2019,6,30,8,19.0,13.2,68.0,16.0,18.778970180264984
2019,6,30,9,20.7,12.9,61.0,17.0,20.82257671642075
2019,6,30,10,21.9,13.3,58.0,20.0,22.194887451660207
2019,6,30,11,21.8,12.0,53.0,23.0,21.970037572948527
2019,6,30,12,22.6,13.6,56.0,14.0,23.287686413890697
2019,6,30,13,22.8,12.8,53.0,18.0,23.385336356902467
2019,6,30,14,23.4,11.5,47.0,19.0,24.101754090582723
2019,6,30,15,24.0,12.9,49.0,7.0,25.28880609410645
2019,6,30,16,24.3,13.1,49.0,14.0,25.35712457449714
2019,6,30,17,24.6,11.7,44.0,5.0,26.096743618848947
2019,6,30,18,24.6,12.7,47.0,14.0,25.722319544015924
2019,6,30,19,23.3,11.8,48.0,13.0,24.17813358554483
2019,6,30,20,22.1,12.6,55.0,7.0,23.09653671492366
2019,6,30,21,18.9,11.9,63.0,9.0,19.18716622480806
2019,6,30,22,19.8,11.4,58.0,6.0,20.559792667394845
2019,6,30,23,17.5,12.2,71.0,3.0,18.555931947068935
2019,6,30,24,15.8,12.3,80.0,6.0,15.997240787898416
2019,7,1,1,16.4,12.3,76.0,8.0,16.376224678406036
2019,7,1,2,15.6,12.3,81.0,8.0,15.443811987439686
2019,7,1,3,14.8,12.0,83.0,7.0,14.673606994905551
2019,7,1,4,14.7,12.3,85.0,6.0,14.7425390210369
2019,7,1,5,13.3,12.0,92.0,7.0,12.942868011340185
2019,7,1,6,14.2,11.6,84.0,6.0,14.172220036099844
2019,7,1,7,16.0,13.5,85.0,4.0,16.645890661220502
2019,7,1,8,18.5,13.9,74.0,0.0,24.45125
2019,7,1,9,20.3,14.7,70.0,7.0,21.019649934645223
2019,7,1,10,21.7,14.5,63.0,12.0,22.29489023588246
2019,7,1,11,23.3,15.8,62.0,12.0,24.21902105327112
2019,7,1,12,23.9,14.8,56.0,16.0,24.80781998745179
2019,7,1,13,25.0,16.8,60.0,9.0,26.360988422186384
2019,7,1,14,25.1,16.7,59.0,9.0,26.47859206476636
2019,7,1,15,25.7,17.1,59.0,16.0,27.022499508459184
2019,7,1,16,25.6,18.2,63.0,18.0,26.86330595796989
2019,7,1,17,25.9,17.6,59.0,19.0,27.220760141402494
2019,7,1,18,25.8,16.6,56.0,16.0,27.145537259626263
2019,7,1,19,25.6,17.5,61.0,15.0,26.918986046710145
2019,7,1,20,24.5,17.7,65.0,16.0,25.546046494454256
2019,7,1,21,22.2,17.0,72.0,14.0,22.80075978786566
2019,7,1,22,20.7,16.3,76.0,13.0,21.03164624691245
2019,7,1,23,21.0,17.1,78.0,10.0,21.58330405773477
2019,7,1,24,19.9,16.3,80.0,11.0,20.20183778858569
2019,7,2,1,19.6,16.3,81.0,10.0,19.92344044099371
2019,7,2,2,18.9,16.5,85.0,11.0,19.00741412045074
2019,7,2,3,19.5,16.0,80.0,12.0,19.649210361973047
2019,7,2,4,19.1,16.4,84.0,11.0,19.24629885407773
2019,7,2,5,18.5,17.4,93.0,7.0,18.942763154366784
2019,7,2,6,18.4,18.0,97.0,10.0,18.500700198072792
2019,7,2,7,19.0,18.4,96.0,9.0,19.304769867388035
2019,7,2,8,20.2,19.2,94.0,10.0,20.634810562454163
2019,7,2,9,21.9,20.1,89.0,10.0,22.65035923992545
2019,7,2,10,23.8,19.6,77.0,14.0,24.748466291965837
2019,7,2,11,25.3,18.8,67.0,11.0,26.651725596514417
2019,7,2,12,25.9,18.1,62.0,10.0,27.392826716328493
2019,7,2,13,25.4,18.5,65.0,14.0,26.696172796066016
2019,7,2,14,24.1,20.3,79.0,9.0,25.30255563896664
2019,7,2,15,24.8,20.4,76.0,7.0,26.211866885341323
2019,7,2,16,25.3,21.1,77.0,5.0,26.8845613953408
2019,7,2,17,24.0,22.5,91.0,3.0,25.609710652720075
2019,7,2,18,23.3,21.6,90.0,0.0,27.39125
2019,7,2,19,24.2,22.4,89.0,4.0,25.72708777486431
2019,7,2,20,23.6,22.4,93.0,7.0,24.827275698489025
2019,7,2,21,21.4,21.4,100.0,8.0,22.20380399694572
2019,7,2,22,21.0,21.0,100.0,3.0,22.354120480881093
2019,7,2,23,20.3,20.3,100.0,7.0,21.019649934645223
2019,7,2,24,20.1,20.1,100.0,8.0,20.6886333741254
2019,7,3,1,20.0,20.0,100.0,8.0,20.572081787754605
2019,7,3,2,20.1,20.1,100.0,6.0,20.90198405835708
2019,7,3,3,20.0,20.0,100.0,5.0,20.91965537333109
2019,7,3,4,19.8,19.8,100.0,3.0,21.051884412145498
2019,7,3,5,19.9,19.9,100.0,7.0,20.55811953902779
2019,7,3,6,19.7,19.7,100.0,6.0,20.44572887040744
2019,7,3,7,19.9,19.7,99.0,3.0,21.16040408454013
2019,7,3,8,20.3,19.4,94.0,8.0,20.92173654686699
2019,7,3,9,21.7,19.7,88.0,7.0,22.63500631930623
2019,7,3,10,23.9,21.0,84.0,7.0,25.17342349520209
2019,7,3,11,24.1,21.6,86.0,4.0,25.616341468600364
2019,7,3,12,25.0,20.1,74.0,4.0,26.6130582249759
2019,7,3,13,26.2,20.1,69.0,8.0,27.79828014274381
2019,7,3,14,26.3,19.0,64.0,6.0,27.97393947157654
2019,7,3,15,28.1,19.6,60.0,5.0,30.035832501308192
2019,7,3,16,28.4,20.8,63.0,5.0,30.373468691233263
2019,7,3,17,28.0,19.5,59.0,7.0,29.904110050280764
2019,7,3,18,28.6,18.8,55.0,9.0,30.5947195550654
2019,7,3,19,27.4,15.8,48.0,12.0,29.14960627282956
2019,7,3,20,24.8,15.9,57.0,8.0,26.166557933552703
2019,7,3,21,24.6,16.6,60.0,3.0,26.260828687087876
2019,7,3,22,23.4,15.9,62.0,0.0,27.4525
2019,7,3,23,21.0,17.2,79.0,0.0,25.9825
2019,7,3,24,19.9,18.6,92.0,0.0,25.30875
2019,7,4,1,19.2,18.4,95.0,4.0,20.189772461666863
2019,7,4,2,19.0,18.9,100.0,0.0,24.7575
2019,7,4,3,18.4,18.2,99.0,9.0,18.5991480119082
2019,7,4,4,18.9,18.0,95.0,9.0,19.18716622480806
2019,7,4,5,18.1,17.5,96.0,12.0,17.965595896757975
2019,7,4,6,17.8,16.4,92.0,10.0,17.789330076612337
2019,7,4,7,19.5,16.4,82.0,8.0,19.98932385590064
2019,7,4,8,21.8,17.6,77.0,9.0,22.597671859627265
2019,7,4,9,22.6,17.2,71.0,13.0,23.33100237898996
2019,7,4,10,23.9,17.9,69.0,12.0,24.940570109791867
